Binary representation,Error,Features selected,Lookup value,Penalty factor
110111000,0.32307692307692304,"(0, 1, 3, 4, 5)",0.37307692307692303,0.01
110110100,0.3076923076923077,"(0, 1, 3, 4, 6)",0.3576923076923077,0.01
110110010,0.36923076923076925,"(0, 1, 3, 4, 7)",0.41923076923076924,0.01
110110001,0.3076923076923077,"(0, 1, 3, 4, 8)",0.3576923076923077,0.01
110101100,0.32307692307692304,"(0, 1, 3, 5, 6)",0.37307692307692303,0.01
110101010,0.32307692307692304,"(0, 1, 3, 5, 7)",0.37307692307692303,0.01
110101001,0.32307692307692304,"(0, 1, 3, 5, 8)",0.37307692307692303,0.01
110100110,0.32307692307692304,"(0, 1, 3, 6, 7)",0.37307692307692303,0.01
110100101,0.2615384615384615,"(0, 1, 3, 6, 8)",0.3115384615384615,0.01
110100011,0.3538461538461538,"(0, 1, 3, 7, 8)",0.4038461538461538,0.01
110011100,0.3846153846153846,"(0, 1, 4, 5, 6)",0.43461538461538457,0.01
110011010,0.36923076923076925,"(0, 1, 4, 5, 7)",0.41923076923076924,0.01
110011001,0.3846153846153846,"(0, 1, 4, 5, 8)",0.43461538461538457,0.01
110010110,0.3384615384615385,"(0, 1, 4, 6, 7)",0.38846153846153847,0.01
110010101,0.3846153846153846,"(0, 1, 4, 6, 8)",0.43461538461538457,0.01
110010011,0.36923076923076925,"(0, 1, 4, 7, 8)",0.41923076923076924,0.01
110001110,0.3384615384615385,"(0, 1, 5, 6, 7)",0.38846153846153847,0.01
110001101,0.3846153846153846,"(0, 1, 5, 6, 8)",0.43461538461538457,0.01
110001011,0.3538461538461538,"(0, 1, 5, 7, 8)",0.4038461538461538,0.01
110000111,0.3384615384615385,"(0, 1, 6, 7, 8)",0.38846153846153847,0.01
101111000,0.32307692307692304,"(0, 2, 3, 4, 5)",0.37307692307692303,0.01
101110100,0.32307692307692304,"(0, 2, 3, 4, 6)",0.37307692307692303,0.01
101110010,0.32307692307692304,"(0, 2, 3, 4, 7)",0.37307692307692303,0.01
101110001,0.32307692307692304,"(0, 2, 3, 4, 8)",0.37307692307692303,0.01
101101100,0.29230769230769227,"(0, 2, 3, 5, 6)",0.34230769230769226,0.01
101101010,0.27692307692307694,"(0, 2, 3, 5, 7)",0.3269230769230769,0.01
101101001,0.3076923076923077,"(0, 2, 3, 5, 8)",0.3576923076923077,0.01
101100110,0.29230769230769227,"(0, 2, 3, 6, 7)",0.34230769230769226,0.01
101100101,0.29230769230769227,"(0, 2, 3, 6, 8)",0.34230769230769226,0.01
101100011,0.29230769230769227,"(0, 2, 3, 7, 8)",0.34230769230769226,0.01
101011100,0.32307692307692304,"(0, 2, 4, 5, 6)",0.37307692307692303,0.01
101011010,0.3384615384615385,"(0, 2, 4, 5, 7)",0.38846153846153847,0.01
101011001,0.3538461538461538,"(0, 2, 4, 5, 8)",0.4038461538461538,0.01
101010110,0.32307692307692304,"(0, 2, 4, 6, 7)",0.37307692307692303,0.01
101010101,0.32307692307692304,"(0, 2, 4, 6, 8)",0.37307692307692303,0.01
101010011,0.3538461538461538,"(0, 2, 4, 7, 8)",0.4038461538461538,0.01
101001110,0.3076923076923077,"(0, 2, 5, 6, 7)",0.3576923076923077,0.01
101001101,0.3076923076923077,"(0, 2, 5, 6, 8)",0.3576923076923077,0.01
101001011,0.32307692307692304,"(0, 2, 5, 7, 8)",0.37307692307692303,0.01
101000111,0.29230769230769227,"(0, 2, 6, 7, 8)",0.34230769230769226,0.01
100111100,0.3076923076923077,"(0, 3, 4, 5, 6)",0.3576923076923077,0.01
100111010,0.3384615384615385,"(0, 3, 4, 5, 7)",0.38846153846153847,0.01
100111001,0.3384615384615385,"(0, 3, 4, 5, 8)",0.38846153846153847,0.01
100110110,0.32307692307692304,"(0, 3, 4, 6, 7)",0.37307692307692303,0.01
100110101,0.36923076923076925,"(0, 3, 4, 6, 8)",0.41923076923076924,0.01
100110011,0.36923076923076925,"(0, 3, 4, 7, 8)",0.41923076923076924,0.01
100101110,0.3538461538461538,"(0, 3, 5, 6, 7)",0.4038461538461538,0.01
100101101,0.3076923076923077,"(0, 3, 5, 6, 8)",0.3576923076923077,0.01
100101011,0.36923076923076925,"(0, 3, 5, 7, 8)",0.41923076923076924,0.01
100100111,0.32307692307692304,"(0, 3, 6, 7, 8)",0.37307692307692303,0.01
100011110,0.3384615384615385,"(0, 4, 5, 6, 7)",0.38846153846153847,0.01
100011101,0.3846153846153846,"(0, 4, 5, 6, 8)",0.43461538461538457,0.01
100011011,0.36923076923076925,"(0, 4, 5, 7, 8)",0.41923076923076924,0.01
100010111,0.3384615384615385,"(0, 4, 6, 7, 8)",0.38846153846153847,0.01
100001111,0.36923076923076925,"(0, 5, 6, 7, 8)",0.41923076923076924,0.01
011111000,0.3538461538461538,"(1, 2, 3, 4, 5)",0.4038461538461538,0.01
011110100,0.41538461538461535,"(1, 2, 3, 4, 6)",0.46538461538461534,0.01
011110010,0.4,"(1, 2, 3, 4, 7)",0.45,0.01
011110001,0.3538461538461538,"(1, 2, 3, 4, 8)",0.4038461538461538,0.01
011101100,0.3846153846153846,"(1, 2, 3, 5, 6)",0.43461538461538457,0.01
011101010,0.36923076923076925,"(1, 2, 3, 5, 7)",0.41923076923076924,0.01
011101001,0.3384615384615385,"(1, 2, 3, 5, 8)",0.38846153846153847,0.01
011100110,0.3846153846153846,"(1, 2, 3, 6, 7)",0.43461538461538457,0.01
011100101,0.3846153846153846,"(1, 2, 3, 6, 8)",0.43461538461538457,0.01
011100011,0.36923076923076925,"(1, 2, 3, 7, 8)",0.41923076923076924,0.01
011011100,0.3846153846153846,"(1, 2, 4, 5, 6)",0.43461538461538457,0.01
011011010,0.46153846153846156,"(1, 2, 4, 5, 7)",0.5115384615384616,0.01
011011001,0.4461538461538461,"(1, 2, 4, 5, 8)",0.4961538461538461,0.01
011010110,0.3846153846153846,"(1, 2, 4, 6, 7)",0.43461538461538457,0.01
011010101,0.3846153846153846,"(1, 2, 4, 6, 8)",0.43461538461538457,0.01
011010011,0.4461538461538461,"(1, 2, 4, 7, 8)",0.4961538461538461,0.01
011001110,0.36923076923076925,"(1, 2, 5, 6, 7)",0.41923076923076924,0.01
011001101,0.36923076923076925,"(1, 2, 5, 6, 8)",0.41923076923076924,0.01
011001011,0.4461538461538461,"(1, 2, 5, 7, 8)",0.4961538461538461,0.01
011000111,0.3538461538461538,"(1, 2, 6, 7, 8)",0.4038461538461538,0.01
010111100,0.3384615384615385,"(1, 3, 4, 5, 6)",0.38846153846153847,0.01
010111010,0.36923076923076925,"(1, 3, 4, 5, 7)",0.41923076923076924,0.01
010111001,0.36923076923076925,"(1, 3, 4, 5, 8)",0.41923076923076924,0.01
010110110,0.32307692307692304,"(1, 3, 4, 6, 7)",0.37307692307692303,0.01
010110101,0.32307692307692304,"(1, 3, 4, 6, 8)",0.37307692307692303,0.01
010110011,0.36923076923076925,"(1, 3, 4, 7, 8)",0.41923076923076924,0.01
010101110,0.32307692307692304,"(1, 3, 5, 6, 7)",0.37307692307692303,0.01
010101101,0.3384615384615385,"(1, 3, 5, 6, 8)",0.38846153846153847,0.01
010101011,0.3538461538461538,"(1, 3, 5, 7, 8)",0.4038461538461538,0.01
010100111,0.32307692307692304,"(1, 3, 6, 7, 8)",0.37307692307692303,0.01
010011110,0.3846153846153846,"(1, 4, 5, 6, 7)",0.43461538461538457,0.01
010011101,0.4307692307692308,"(1, 4, 5, 6, 8)",0.4807692307692308,0.01
010011011,0.46153846153846156,"(1, 4, 5, 7, 8)",0.5115384615384616,0.01
010010111,0.36923076923076925,"(1, 4, 6, 7, 8)",0.41923076923076924,0.01
010001111,0.3846153846153846,"(1, 5, 6, 7, 8)",0.43461538461538457,0.01
001111100,0.3846153846153846,"(2, 3, 4, 5, 6)",0.43461538461538457,0.01
001111010,0.36923076923076925,"(2, 3, 4, 5, 7)",0.41923076923076924,0.01
001111001,0.36923076923076925,"(2, 3, 4, 5, 8)",0.41923076923076924,0.01
001110110,0.3846153846153846,"(2, 3, 4, 6, 7)",0.43461538461538457,0.01
001110101,0.3846153846153846,"(2, 3, 4, 6, 8)",0.43461538461538457,0.01
001110011,0.36923076923076925,"(2, 3, 4, 7, 8)",0.41923076923076924,0.01
001101110,0.3538461538461538,"(2, 3, 5, 6, 7)",0.4038461538461538,0.01
001101101,0.3538461538461538,"(2, 3, 5, 6, 8)",0.4038461538461538,0.01
001101011,0.3384615384615385,"(2, 3, 5, 7, 8)",0.38846153846153847,0.01
001100111,0.3538461538461538,"(2, 3, 6, 7, 8)",0.4038461538461538,0.01
001011110,0.3538461538461538,"(2, 4, 5, 6, 7)",0.4038461538461538,0.01
001011101,0.3538461538461538,"(2, 4, 5, 6, 8)",0.4038461538461538,0.01
001011011,0.4461538461538461,"(2, 4, 5, 7, 8)",0.4961538461538461,0.01
001010111,0.3538461538461538,"(2, 4, 6, 7, 8)",0.4038461538461538,0.01
001001111,0.32307692307692304,"(2, 5, 6, 7, 8)",0.37307692307692303,0.01
000111110,0.32307692307692304,"(3, 4, 5, 6, 7)",0.37307692307692303,0.01
000111101,0.3384615384615385,"(3, 4, 5, 6, 8)",0.38846153846153847,0.01
000111011,0.3384615384615385,"(3, 4, 5, 7, 8)",0.38846153846153847,0.01
000110111,0.32307692307692304,"(3, 4, 6, 7, 8)",0.37307692307692303,0.01
000101111,0.3538461538461538,"(3, 5, 6, 7, 8)",0.4038461538461538,0.01
000011111,0.3846153846153846,"(4, 5, 6, 7, 8)",0.43461538461538457,0.01
111111000,0.29230769230769227,"(0, 1, 2, 3, 4, 5)",0.35230769230769227,0.01
111110100,0.3538461538461538,"(0, 1, 2, 3, 4, 6)",0.4138461538461538,0.01
111110010,0.3384615384615385,"(0, 1, 2, 3, 4, 7)",0.3984615384615385,0.01
111110001,0.29230769230769227,"(0, 1, 2, 3, 4, 8)",0.35230769230769227,0.01
111101100,0.32307692307692304,"(0, 1, 2, 3, 5, 6)",0.38307692307692304,0.01
111101010,0.3076923076923077,"(0, 1, 2, 3, 5, 7)",0.3676923076923077,0.01
111101001,0.27692307692307694,"(0, 1, 2, 3, 5, 8)",0.33692307692307694,0.01
111100110,0.32307692307692304,"(0, 1, 2, 3, 6, 7)",0.38307692307692304,0.01
111100101,0.32307692307692304,"(0, 1, 2, 3, 6, 8)",0.38307692307692304,0.01
111100011,0.3076923076923077,"(0, 1, 2, 3, 7, 8)",0.3676923076923077,0.01
111011100,0.3538461538461538,"(0, 1, 2, 4, 5, 6)",0.4138461538461538,0.01
111011010,0.36923076923076925,"(0, 1, 2, 4, 5, 7)",0.42923076923076925,0.01
111011001,0.36923076923076925,"(0, 1, 2, 4, 5, 8)",0.42923076923076925,0.01
111010110,0.3538461538461538,"(0, 1, 2, 4, 6, 7)",0.4138461538461538,0.01
111010101,0.3538461538461538,"(0, 1, 2, 4, 6, 8)",0.4138461538461538,0.01
111010011,0.36923076923076925,"(0, 1, 2, 4, 7, 8)",0.42923076923076925,0.01
111001110,0.32307692307692304,"(0, 1, 2, 5, 6, 7)",0.38307692307692304,0.01
111001101,0.3384615384615385,"(0, 1, 2, 5, 6, 8)",0.3984615384615385,0.01
111001011,0.3538461538461538,"(0, 1, 2, 5, 7, 8)",0.4138461538461538,0.01
111000111,0.32307692307692304,"(0, 1, 2, 6, 7, 8)",0.38307692307692304,0.01
110111100,0.3076923076923077,"(0, 1, 3, 4, 5, 6)",0.3676923076923077,0.01
110111010,0.3384615384615385,"(0, 1, 3, 4, 5, 7)",0.3984615384615385,0.01
110111001,0.32307692307692304,"(0, 1, 3, 4, 5, 8)",0.38307692307692304,0.01
110110110,0.32307692307692304,"(0, 1, 3, 4, 6, 7)",0.38307692307692304,0.01
110110101,0.29230769230769227,"(0, 1, 3, 4, 6, 8)",0.35230769230769227,0.01
110110011,0.36923076923076925,"(0, 1, 3, 4, 7, 8)",0.42923076923076925,0.01
110101110,0.32307692307692304,"(0, 1, 3, 5, 6, 7)",0.38307692307692304,0.01
110101101,0.3076923076923077,"(0, 1, 3, 5, 6, 8)",0.3676923076923077,0.01
110101011,0.32307692307692304,"(0, 1, 3, 5, 7, 8)",0.38307692307692304,0.01
110100111,0.3076923076923077,"(0, 1, 3, 6, 7, 8)",0.3676923076923077,0.01
110011110,0.3384615384615385,"(0, 1, 4, 5, 6, 7)",0.3984615384615385,0.01
110011101,0.3846153846153846,"(0, 1, 4, 5, 6, 8)",0.4446153846153846,0.01
110011011,0.36923076923076925,"(0, 1, 4, 5, 7, 8)",0.42923076923076925,0.01
110010111,0.3384615384615385,"(0, 1, 4, 6, 7, 8)",0.3984615384615385,0.01
110001111,0.32307692307692304,"(0, 1, 5, 6, 7, 8)",0.38307692307692304,0.01
101111100,0.3076923076923077,"(0, 2, 3, 4, 5, 6)",0.3676923076923077,0.01
101111010,0.3076923076923077,"(0, 2, 3, 4, 5, 7)",0.3676923076923077,0.01
101111001,0.32307692307692304,"(0, 2, 3, 4, 5, 8)",0.38307692307692304,0.01
101110110,0.3076923076923077,"(0, 2, 3, 4, 6, 7)",0.3676923076923077,0.01
101110101,0.3076923076923077,"(0, 2, 3, 4, 6, 8)",0.3676923076923077,0.01
101110011,0.32307692307692304,"(0, 2, 3, 4, 7, 8)",0.38307692307692304,0.01
101101110,0.29230769230769227,"(0, 2, 3, 5, 6, 7)",0.35230769230769227,0.01
101101101,0.29230769230769227,"(0, 2, 3, 5, 6, 8)",0.35230769230769227,0.01
101101011,0.27692307692307694,"(0, 2, 3, 5, 7, 8)",0.33692307692307694,0.01
101100111,0.29230769230769227,"(0, 2, 3, 6, 7, 8)",0.35230769230769227,0.01
101011110,0.32307692307692304,"(0, 2, 4, 5, 6, 7)",0.38307692307692304,0.01
101011101,0.32307692307692304,"(0, 2, 4, 5, 6, 8)",0.38307692307692304,0.01
101011011,0.3384615384615385,"(0, 2, 4, 5, 7, 8)",0.3984615384615385,0.01
101010111,0.32307692307692304,"(0, 2, 4, 6, 7, 8)",0.38307692307692304,0.01
101001111,0.29230769230769227,"(0, 2, 5, 6, 7, 8)",0.35230769230769227,0.01
100111110,0.32307692307692304,"(0, 3, 4, 5, 6, 7)",0.38307692307692304,0.01
100111101,0.3076923076923077,"(0, 3, 4, 5, 6, 8)",0.3676923076923077,0.01
100111011,0.3384615384615385,"(0, 3, 4, 5, 7, 8)",0.3984615384615385,0.01
100110111,0.32307692307692304,"(0, 3, 4, 6, 7, 8)",0.38307692307692304,0.01
100101111,0.3538461538461538,"(0, 3, 5, 6, 7, 8)",0.4138461538461538,0.01
100011111,0.3384615384615385,"(0, 4, 5, 6, 7, 8)",0.3984615384615385,0.01
011111100,0.4,"(1, 2, 3, 4, 5, 6)",0.46,0.01
011111010,0.4,"(1, 2, 3, 4, 5, 7)",0.46,0.01
011111001,0.3538461538461538,"(1, 2, 3, 4, 5, 8)",0.4138461538461538,0.01
011110110,0.4,"(1, 2, 3, 4, 6, 7)",0.46,0.01
011110101,0.4,"(1, 2, 3, 4, 6, 8)",0.46,0.01
011110011,0.4,"(1, 2, 3, 4, 7, 8)",0.46,0.01
011101110,0.3846153846153846,"(1, 2, 3, 5, 6, 7)",0.4446153846153846,0.01
011101101,0.3846153846153846,"(1, 2, 3, 5, 6, 8)",0.4446153846153846,0.01
011101011,0.36923076923076925,"(1, 2, 3, 5, 7, 8)",0.42923076923076925,0.01
011100111,0.3846153846153846,"(1, 2, 3, 6, 7, 8)",0.4446153846153846,0.01
011011110,0.3846153846153846,"(1, 2, 4, 5, 6, 7)",0.4446153846153846,0.01
011011101,0.3846153846153846,"(1, 2, 4, 5, 6, 8)",0.4446153846153846,0.01
011011011,0.46153846153846156,"(1, 2, 4, 5, 7, 8)",0.5215384615384615,0.01
011010111,0.3846153846153846,"(1, 2, 4, 6, 7, 8)",0.4446153846153846,0.01
011001111,0.3538461538461538,"(1, 2, 5, 6, 7, 8)",0.4138461538461538,0.01
010111110,0.32307692307692304,"(1, 3, 4, 5, 6, 7)",0.38307692307692304,0.01
010111101,0.3538461538461538,"(1, 3, 4, 5, 6, 8)",0.4138461538461538,0.01
010111011,0.36923076923076925,"(1, 3, 4, 5, 7, 8)",0.42923076923076925,0.01
010110111,0.32307692307692304,"(1, 3, 4, 6, 7, 8)",0.38307692307692304,0.01
010101111,0.3076923076923077,"(1, 3, 5, 6, 7, 8)",0.3676923076923077,0.01
010011111,0.3846153846153846,"(1, 4, 5, 6, 7, 8)",0.4446153846153846,0.01
001111110,0.3846153846153846,"(2, 3, 4, 5, 6, 7)",0.4446153846153846,0.01
001111101,0.3846153846153846,"(2, 3, 4, 5, 6, 8)",0.4446153846153846,0.01
001111011,0.36923076923076925,"(2, 3, 4, 5, 7, 8)",0.42923076923076925,0.01
001110111,0.3846153846153846,"(2, 3, 4, 6, 7, 8)",0.4446153846153846,0.01
001101111,0.3538461538461538,"(2, 3, 5, 6, 7, 8)",0.4138461538461538,0.01
001011111,0.3538461538461538,"(2, 4, 5, 6, 7, 8)",0.4138461538461538,0.01
000111111,0.32307692307692304,"(3, 4, 5, 6, 7, 8)",0.38307692307692304,0.01
111111100,0.3538461538461538,"(0, 1, 2, 3, 4, 5, 6)",0.4238461538461538,0.01
111111010,0.3384615384615385,"(0, 1, 2, 3, 4, 5, 7)",0.4084615384615385,0.01
111111001,0.29230769230769227,"(0, 1, 2, 3, 4, 5, 8)",0.3623076923076923,0.01
111110110,0.3538461538461538,"(0, 1, 2, 3, 4, 6, 7)",0.4238461538461538,0.01
111110101,0.3538461538461538,"(0, 1, 2, 3, 4, 6, 8)",0.4238461538461538,0.01
111110011,0.3384615384615385,"(0, 1, 2, 3, 4, 7, 8)",0.4084615384615385,0.01
111101110,0.32307692307692304,"(0, 1, 2, 3, 5, 6, 7)",0.39307692307692305,0.01
111101101,0.32307692307692304,"(0, 1, 2, 3, 5, 6, 8)",0.39307692307692305,0.01
111101011,0.3076923076923077,"(0, 1, 2, 3, 5, 7, 8)",0.3776923076923077,0.01
111100111,0.32307692307692304,"(0, 1, 2, 3, 6, 7, 8)",0.39307692307692305,0.01
111011110,0.3538461538461538,"(0, 1, 2, 4, 5, 6, 7)",0.4238461538461538,0.01
111011101,0.3538461538461538,"(0, 1, 2, 4, 5, 6, 8)",0.4238461538461538,0.01
111011011,0.36923076923076925,"(0, 1, 2, 4, 5, 7, 8)",0.43923076923076926,0.01
111010111,0.3538461538461538,"(0, 1, 2, 4, 6, 7, 8)",0.4238461538461538,0.01
111001111,0.3384615384615385,"(0, 1, 2, 5, 6, 7, 8)",0.4084615384615385,0.01
110111110,0.32307692307692304,"(0, 1, 3, 4, 5, 6, 7)",0.39307692307692305,0.01
110111101,0.32307692307692304,"(0, 1, 3, 4, 5, 6, 8)",0.39307692307692305,0.01
110111011,0.3384615384615385,"(0, 1, 3, 4, 5, 7, 8)",0.4084615384615385,0.01
110110111,0.32307692307692304,"(0, 1, 3, 4, 6, 7, 8)",0.39307692307692305,0.01
110101111,0.3076923076923077,"(0, 1, 3, 5, 6, 7, 8)",0.3776923076923077,0.01
110011111,0.3384615384615385,"(0, 1, 4, 5, 6, 7, 8)",0.4084615384615385,0.01
101111110,0.32307692307692304,"(0, 2, 3, 4, 5, 6, 7)",0.39307692307692305,0.01
101111101,0.32307692307692304,"(0, 2, 3, 4, 5, 6, 8)",0.39307692307692305,0.01
101111011,0.3076923076923077,"(0, 2, 3, 4, 5, 7, 8)",0.3776923076923077,0.01
101110111,0.32307692307692304,"(0, 2, 3, 4, 6, 7, 8)",0.39307692307692305,0.01
101101111,0.29230769230769227,"(0, 2, 3, 5, 6, 7, 8)",0.3623076923076923,0.01
101011111,0.32307692307692304,"(0, 2, 4, 5, 6, 7, 8)",0.39307692307692305,0.01
100111111,0.32307692307692304,"(0, 3, 4, 5, 6, 7, 8)",0.39307692307692305,0.01
011111110,0.41538461538461535,"(1, 2, 3, 4, 5, 6, 7)",0.48538461538461536,0.01
011111101,0.41538461538461535,"(1, 2, 3, 4, 5, 6, 8)",0.48538461538461536,0.01
011111011,0.4,"(1, 2, 3, 4, 5, 7, 8)",0.47000000000000003,0.01
011110111,0.41538461538461535,"(1, 2, 3, 4, 6, 7, 8)",0.48538461538461536,0.01
011101111,0.3846153846153846,"(1, 2, 3, 5, 6, 7, 8)",0.4546153846153846,0.01
011011111,0.3846153846153846,"(1, 2, 4, 5, 6, 7, 8)",0.4546153846153846,0.01
010111111,0.32307692307692304,"(1, 3, 4, 5, 6, 7, 8)",0.39307692307692305,0.01
001111111,0.36923076923076925,"(2, 3, 4, 5, 6, 7, 8)",0.43923076923076926,0.01
111111110,0.3384615384615385,"(0, 1, 2, 3, 4, 5, 6, 7)",0.4184615384615385,0.01
111111101,0.3384615384615385,"(0, 1, 2, 3, 4, 5, 6, 8)",0.4184615384615385,0.01
111111011,0.3384615384615385,"(0, 1, 2, 3, 4, 5, 7, 8)",0.4184615384615385,0.01
111110111,0.3384615384615385,"(0, 1, 2, 3, 4, 6, 7, 8)",0.4184615384615385,0.01
111101111,0.32307692307692304,"(0, 1, 2, 3, 5, 6, 7, 8)",0.40307692307692305,0.01
111011111,0.3538461538461538,"(0, 1, 2, 4, 5, 6, 7, 8)",0.4338461538461538,0.01
110111111,0.32307692307692304,"(0, 1, 3, 4, 5, 6, 7, 8)",0.40307692307692305,0.01
101111111,0.32307692307692304,"(0, 2, 3, 4, 5, 6, 7, 8)",0.40307692307692305,0.01
011111111,0.41538461538461535,"(1, 2, 3, 4, 5, 6, 7, 8)",0.49538461538461537,0.01
111111111,0.3538461538461538,"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.4438461538461538,0.01
000000000,1.0,(),1.0,0.01
